,Time,Well,RFUs,Well_Type,Lysate_Inventory_Record,Energy_Solution,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date
375,00:28:03,B4,73,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
376,00:30:03,B4,43,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
377,00:32:03,B4,36,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
378,00:34:03,B4,31,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
379,00:36:03,B4,35,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
380,00:38:03,B4,40,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
381,00:40:03,B4,39,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
382,00:42:03,B4,40,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
383,00:44:03,B4,37,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
384,00:46:03,B4,47,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
385,00:48:03,B4,50,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
386,00:50:03,B4,42,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
387,00:52:03,B4,36,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
388,00:54:03,B4,46,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
389,00:56:03,B4,51,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
390,00:58:03,B4,53,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
391,01:00:03,B4,58,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
392,01:02:03,B4,55,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
393,01:04:03,B4,62,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
394,01:06:03,B4,60,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
395,01:08:03,B4,66,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
396,01:10:03,B4,71,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
397,01:12:03,B4,79,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
398,01:14:03,B4,74,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
399,01:16:03,B4,79,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
400,01:18:03,B4,76,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
401,01:20:03,B4,85,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
402,01:22:03,B4,81,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
403,01:24:03,B4,90,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
404,01:26:03,B4,94,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
405,01:28:03,B4,88,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
406,01:30:03,B4,95,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
407,01:32:03,B4,95,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
408,01:34:03,B4,98,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
409,01:36:03,B4,107,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
410,01:38:03,B4,111,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
411,01:40:03,B4,112,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
412,01:42:03,B4,116,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
413,01:44:03,B4,120,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
414,01:46:03,B4,113,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
415,01:48:03,B4,126,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
416,01:50:03,B4,115,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
417,01:52:03,B4,133,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
418,01:54:03,B4,131,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
419,01:56:03,B4,132,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
420,01:58:03,B4,137,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
421,02:00:03,B4,141,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
422,02:02:03,B4,141,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
423,02:04:03,B4,150,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
424,02:06:03,B4,151,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
425,02:08:03,B4,148,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
426,02:10:03,B4,162,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
427,02:12:03,B4,170,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
428,02:14:03,B4,164,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
429,02:16:03,B4,163,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
430,02:18:03,B4,176,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
431,02:20:03,B4,163,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
432,02:22:03,B4,179,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
433,02:24:03,B4,171,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
434,02:26:03,B4,171,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
435,02:28:03,B4,182,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
436,02:30:03,B4,185,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
437,02:32:03,B4,180,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
438,02:34:03,B4,195,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
439,02:36:03,B4,191,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
440,02:38:03,B4,187,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
441,02:40:03,B4,203,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
442,02:42:03,B4,205,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
443,02:44:03,B4,202,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
444,02:46:03,B4,196,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
445,02:48:03,B4,206,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
446,02:50:03,B4,211,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
447,02:52:03,B4,208,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
448,02:54:03,B4,208,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
449,02:56:03,B4,217,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
450,02:58:03,B4,223,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
451,03:00:03,B4,229,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
452,03:02:03,B4,222,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
453,03:04:03,B4,218,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
454,03:06:03,B4,235,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
455,03:08:03,B4,233,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
456,03:10:03,B4,234,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
457,03:12:03,B4,224,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
458,03:14:03,B4,235,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
459,03:16:03,B4,241,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
460,03:18:03,B4,238,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
461,03:20:03,B4,245,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
462,03:22:03,B4,233,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
463,03:24:03,B4,242,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
464,03:26:03,B4,244,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
465,03:28:03,B4,253,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
466,03:30:03,B4,249,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
467,03:32:03,B4,250,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
468,03:34:03,B4,254,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
469,03:36:03,B4,262,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
470,03:38:03,B4,256,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
471,03:40:03,B4,268,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
472,03:42:03,B4,259,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
473,03:44:03,B4,264,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
474,03:46:03,B4,270,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
475,03:48:03,B4,257,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
476,03:50:03,B4,272,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
477,03:52:03,B4,266,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
478,03:54:03,B4,274,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
479,03:56:03,B4,267,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
480,03:58:03,B4,267,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
481,04:00:03,B4,267,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
482,04:02:03,B4,272,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
483,04:04:03,B4,277,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
484,04:06:03,B4,274,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
485,04:08:03,B4,282,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
486,04:10:03,B4,287,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
487,04:12:03,B4,287,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
488,04:14:03,B4,286,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
489,04:16:03,B4,273,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
490,04:18:03,B4,280,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
491,04:20:03,B4,281,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
492,04:22:03,B4,291,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
493,04:24:03,B4,293,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
494,04:26:03,B4,289,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
495,04:28:03,B4,306,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
496,04:30:03,B4,300,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
497,04:32:03,B4,278,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
498,04:34:03,B4,298,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
499,04:36:03,B4,294,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
500,04:38:03,B4,301,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
501,04:40:03,B4,303,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
502,04:42:03,B4,300,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
503,04:44:03,B4,296,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
504,04:46:03,B4,284,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
505,04:48:03,B4,303,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
506,04:50:03,B4,297,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
507,04:52:03,B4,305,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
508,04:54:03,B4,293,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
509,04:56:03,B4,302,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
510,04:58:03,B4,300,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
511,05:00:03,B4,302,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
512,05:02:03,B4,309,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
513,05:04:03,B4,319,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
514,05:06:03,B4,312,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
515,05:08:03,B4,303,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
516,05:10:03,B4,303,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
517,05:12:03,B4,317,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
518,05:14:03,B4,321,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
519,05:16:03,B4,319,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
520,05:18:03,B4,317,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
521,05:20:03,B4,321,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
522,05:22:03,B4,310,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
523,05:24:03,B4,325,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
524,05:26:03,B4,320,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
525,05:28:03,B4,324,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
526,05:30:03,B4,316,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
527,05:32:03,B4,322,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
528,05:34:03,B4,317,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
529,05:36:03,B4,327,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
530,05:38:03,B4,323,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
531,05:40:03,B4,314,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
532,05:42:03,B4,307,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
533,05:44:03,B4,326,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
534,05:46:03,B4,331,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
535,05:48:03,B4,335,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
536,05:50:03,B4,333,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
537,05:52:03,B4,323,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
538,05:54:03,B4,324,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
539,05:56:03,B4,321,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
540,05:58:03,B4,330,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
541,06:00:03,B4,342,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
542,06:02:03,B4,330,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
543,06:04:03,B4,336,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
544,06:06:03,B4,347,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
545,06:08:03,B4,341,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
546,06:10:03,B4,351,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
547,06:12:03,B4,341,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
548,06:14:03,B4,332,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
549,06:16:03,B4,338,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
550,06:18:03,B4,334,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
551,06:20:03,B4,346,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
552,06:22:03,B4,341,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
553,06:24:03,B4,338,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
554,06:26:03,B4,352,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
555,06:28:03,B4,346,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
556,06:30:03,B4,346,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
557,06:32:03,B4,357,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
558,06:34:03,B4,330,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
559,06:36:03,B4,335,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
560,06:38:03,B4,343,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
561,06:40:03,B4,350,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
562,06:42:03,B4,349,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
