Time,Well,RFUs,Well_Type,Lysate_Inventory_Record,Energy_Solution,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model
364.0,B4,336,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35533086284488724,GFP_uM_Polynomial_Sarah_Oct_22
366.0,B4,347,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3647817081681874,GFP_uM_Polynomial_Sarah_Oct_22
368.0,B4,341,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3596361094079285,GFP_uM_Polynomial_Sarah_Oct_22
370.0,B4,351,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36819959880976794,GFP_uM_Polynomial_Sarah_Oct_22
372.0,B4,341,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3596361094079285,GFP_uM_Polynomial_Sarah_Oct_22
374.0,B4,332,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35187534460185166,GFP_uM_Polynomial_Sarah_Oct_22
376.0,B4,338,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3570548461917419,GFP_uM_Polynomial_Sarah_Oct_22
378.0,B4,334,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3536043632529071,GFP_uM_Polynomial_Sarah_Oct_22
380.0,B4,346,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22
382.0,B4,341,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3596361094079285,GFP_uM_Polynomial_Sarah_Oct_22
384.0,B4,338,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3570548461917419,GFP_uM_Polynomial_Sarah_Oct_22
386.0,B4,352,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36905251112798987,GFP_uM_Polynomial_Sarah_Oct_22
388.0,B4,346,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22
390.0,B4,346,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22
392.0,B4,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
394.0,B4,330,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3501438040777711,GFP_uM_Polynomial_Sarah_Oct_22
396.0,B4,335,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35446792775540975,GFP_uM_Polynomial_Sarah_Oct_22
398.0,B4,343,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3613538144529996,GFP_uM_Polynomial_Sarah_Oct_22
400.0,B4,350,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36734606270642045,GFP_uM_Polynomial_Sarah_Oct_22
402.0,B4,349,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36649190246620367,GFP_uM_Polynomial_Sarah_Oct_22
404.0,B4,340,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3587763161074207,GFP_uM_Polynomial_Sarah_Oct_22
406.0,B4,345,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36306901310176926,GFP_uM_Polynomial_Sarah_Oct_22
408.0,B4,343,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3613538144529996,GFP_uM_Polynomial_Sarah_Oct_22
410.0,B4,345,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36306901310176926,GFP_uM_Polynomial_Sarah_Oct_22
412.0,B4,346,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22
414.0,B4,351,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36819959880976794,GFP_uM_Polynomial_Sarah_Oct_22
416.0,B4,348,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3656371177373739,GFP_uM_Polynomial_Sarah_Oct_22
418.0,B4,348,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3656371177373739,GFP_uM_Polynomial_Sarah_Oct_22
420.0,B4,361,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37670070969905084,GFP_uM_Polynomial_Sarah_Oct_22
422.0,B4,349,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36649190246620367,GFP_uM_Polynomial_Sarah_Oct_22
424.0,B4,340,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3587763161074207,GFP_uM_Polynomial_Sarah_Oct_22
426.0,B4,365,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22
428.0,B4,353,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36990480001282994,GFP_uM_Polynomial_Sarah_Oct_22
430.0,B4,352,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36905251112798987,GFP_uM_Polynomial_Sarah_Oct_22
432.0,B4,352,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36905251112798987,GFP_uM_Polynomial_Sarah_Oct_22
434.0,B4,352,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36905251112798987,GFP_uM_Polynomial_Sarah_Oct_22
436.0,B4,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
438.0,B4,365,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22
440.0,B4,367,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3817715808719815,GFP_uM_Polynomial_Sarah_Oct_22
442.0,B4,350,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36734606270642045,GFP_uM_Polynomial_Sarah_Oct_22
444.0,B4,359,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3750054609185001,GFP_uM_Polynomial_Sarah_Oct_22
446.0,B4,364,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37923893174157347,GFP_uM_Polynomial_Sarah_Oct_22
448.0,B4,344,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36221172690105025,GFP_uM_Polynomial_Sarah_Oct_22
450.0,B4,349,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36649190246620367,GFP_uM_Polynomial_Sarah_Oct_22
452.0,B4,350,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36734606270642045,GFP_uM_Polynomial_Sarah_Oct_22
454.0,B4,346,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22
456.0,B4,349,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36649190246620367,GFP_uM_Polynomial_Sarah_Oct_22
458.0,B4,362,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37754740351192173,GFP_uM_Polynomial_Sarah_Oct_22
460.0,B4,354,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37075646581603194,GFP_uM_Polynomial_Sarah_Oct_22
462.0,B4,359,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3750054609185001,GFP_uM_Polynomial_Sarah_Oct_22
464.0,B4,346,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22
466.0,B4,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
468.0,B4,356,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37245792958449636,GFP_uM_Polynomial_Sarah_Oct_22
470.0,B4,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
472.0,B4,358,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37415690524733297,GFP_uM_Polynomial_Sarah_Oct_22
474.0,B4,365,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22
476.0,B4,369,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3834569222532171,GFP_uM_Polynomial_Sarah_Oct_22
478.0,B4,358,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37415690524733297,GFP_uM_Polynomial_Sarah_Oct_22
480.0,B4,364,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37923893174157347,GFP_uM_Polynomial_Sarah_Oct_22
482.0,B4,358,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37415690524733297,GFP_uM_Polynomial_Sarah_Oct_22
484.0,B4,352,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36905251112798987,GFP_uM_Polynomial_Sarah_Oct_22
486.0,B4,355,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3716075088893395,GFP_uM_Polynomial_Sarah_Oct_22
488.0,B4,364,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37923893174157347,GFP_uM_Polynomial_Sarah_Oct_22
490.0,B4,350,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36734606270642045,GFP_uM_Polynomial_Sarah_Oct_22
492.0,B4,362,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37754740351192173,GFP_uM_Polynomial_Sarah_Oct_22
494.0,B4,376,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.38933618576132184,GFP_uM_Polynomial_Sarah_Oct_22
496.0,B4,360,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3758533956184915,GFP_uM_Polynomial_Sarah_Oct_22
498.0,B4,364,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37923893174157347,GFP_uM_Polynomial_Sarah_Oct_22
500.0,B4,353,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36990480001282994,GFP_uM_Polynomial_Sarah_Oct_22
502.0,B4,359,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3750054609185001,GFP_uM_Polynomial_Sarah_Oct_22
504.0,B4,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
506.0,B4,360,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3758533956184915,GFP_uM_Polynomial_Sarah_Oct_22
508.0,B4,358,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37415690524733297,GFP_uM_Polynomial_Sarah_Oct_22
510.0,B4,369,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3834569222532171,GFP_uM_Polynomial_Sarah_Oct_22
512.0,B4,363,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37839347740884804,GFP_uM_Polynomial_Sarah_Oct_22
514.0,B4,379,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3918466382140758,GFP_uM_Polynomial_Sarah_Oct_22
516.0,B4,358,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37415690524733297,GFP_uM_Polynomial_Sarah_Oct_22
518.0,B4,363,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37839347740884804,GFP_uM_Polynomial_Sarah_Oct_22
520.0,B4,362,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37754740351192173,GFP_uM_Polynomial_Sarah_Oct_22
522.0,B4,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
524.0,B4,349,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36649190246620367,GFP_uM_Polynomial_Sarah_Oct_22
526.0,B4,364,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37923893174157347,GFP_uM_Polynomial_Sarah_Oct_22
528.0,B4,363,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37839347740884804,GFP_uM_Polynomial_Sarah_Oct_22
530.0,B4,361,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37670070969905084,GFP_uM_Polynomial_Sarah_Oct_22
532.0,B4,369,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3834569222532171,GFP_uM_Polynomial_Sarah_Oct_22
534.0,B4,382,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3943515652401174,GFP_uM_Polynomial_Sarah_Oct_22
536.0,B4,349,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36649190246620367,GFP_uM_Polynomial_Sarah_Oct_22
538.0,B4,353,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36990480001282994,GFP_uM_Polynomial_Sarah_Oct_22
540.0,B4,363,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37839347740884804,GFP_uM_Polynomial_Sarah_Oct_22
542.0,B4,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
544.0,B4,361,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37670070969905084,GFP_uM_Polynomial_Sarah_Oct_22
546.0,B4,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
548.0,B4,364,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37923893174157347,GFP_uM_Polynomial_Sarah_Oct_22
550.0,B4,358,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37415690524733297,GFP_uM_Polynomial_Sarah_Oct_22
552.0,B4,366,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3809279831213965,GFP_uM_Polynomial_Sarah_Oct_22
554.0,B4,369,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3834569222532171,GFP_uM_Polynomial_Sarah_Oct_22
556.0,B4,376,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.38933618576132184,GFP_uM_Polynomial_Sarah_Oct_22
558.0,B4,387,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3985141906853655,GFP_uM_Polynomial_Sarah_Oct_22
560.0,B4,380,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3926822273567327,GFP_uM_Polynomial_Sarah_Oct_22
562.0,B4,395,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.4051426313261527,GFP_uM_Polynomial_Sarah_Oct_22
564.0,B4,389,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.40017496054479745,GFP_uM_Polynomial_Sarah_Oct_22
566.0,B4,383,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3951853146843325,GFP_uM_Polynomial_Sarah_Oct_22
568.0,B4,386,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.39768288924799394,GFP_uM_Polynomial_Sarah_Oct_22
570.0,B4,385,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.39685097633652705,GFP_uM_Polynomial_Sarah_Oct_22
572.0,B4,403,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.41173214022922283,GFP_uM_Polynomial_Sarah_Oct_22
574.0,B4,395,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.4051426313261527,GFP_uM_Polynomial_Sarah_Oct_22
576.0,B4,396,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.4059684453251338,GFP_uM_Polynomial_Sarah_Oct_22
578.0,B4,382,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3943515652401174,GFP_uM_Polynomial_Sarah_Oct_22
580.0,B4,386,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.39768288924799394,GFP_uM_Polynomial_Sarah_Oct_22
582.0,B4,382,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3943515652401174,GFP_uM_Polynomial_Sarah_Oct_22
584.0,B4,378,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3910104351351175,GFP_uM_Polynomial_Sarah_Oct_22
586.0,B4,377,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3901736177681141,GFP_uM_Polynomial_Sarah_Oct_22
588.0,B4,372,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3859803043013905,GFP_uM_Polynomial_Sarah_Oct_22
590.0,B4,373,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.38682019838477516,GFP_uM_Polynomial_Sarah_Oct_22
592.0,B4,365,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22
594.0,B4,361,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37670070969905084,GFP_uM_Polynomial_Sarah_Oct_22
596.0,B4,367,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3817715808719815,GFP_uM_Polynomial_Sarah_Oct_22
598.0,B4,371,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3851397938194984,GFP_uM_Polynomial_Sarah_Oct_22
600.0,B4,365,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22
602.0,B4,376,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.38933618576132184,GFP_uM_Polynomial_Sarah_Oct_22
604.0,B4,365,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22
606.0,B4,371,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3851397938194984,GFP_uM_Polynomial_Sarah_Oct_22
608.0,B4,367,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3817715808719815,GFP_uM_Polynomial_Sarah_Oct_22
610.0,B4,376,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.38933618576132184,GFP_uM_Polynomial_Sarah_Oct_22
612.0,B4,362,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37754740351192173,GFP_uM_Polynomial_Sarah_Oct_22
614.0,B4,369,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3834569222532171,GFP_uM_Polynomial_Sarah_Oct_22
616.0,B4,375,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3884981387629971,GFP_uM_Polynomial_Sarah_Oct_22
618.0,B4,372,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3859803043013905,GFP_uM_Polynomial_Sarah_Oct_22
620.0,B4,370,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3842986665873552,GFP_uM_Polynomial_Sarah_Oct_22
622.0,B4,376,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.38933618576132184,GFP_uM_Polynomial_Sarah_Oct_22
624.0,B4,373,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.38682019838477516,GFP_uM_Polynomial_Sarah_Oct_22
626.0,B4,375,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3884981387629971,GFP_uM_Polynomial_Sarah_Oct_22
628.0,B4,375,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3884981387629971,GFP_uM_Polynomial_Sarah_Oct_22
630.0,B4,366,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3809279831213965,GFP_uM_Polynomial_Sarah_Oct_22
632.0,B4,367,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3817715808719815,GFP_uM_Polynomial_Sarah_Oct_22
